"Relative humidity, %",Air temperature at vent (C),"Air pressure  at vent, atm",vent diameter (m),vent elevation (m),initial velocity (m/s),magma temperature (c),weight fraction gas,magma specific heat (j/kg k),magma density (kg/m3),mixture density (kg/m3),mass fraction water added,mass flux total (kg/s),calculated height (km),sparks heigth (km),mastin et al 2009 height (km),inum,z,m_m,m_a,m_v,m_l,m_i,u,r,T_mix,T_air,rho_mix,rho_air,time,p_air,water,ice,vent equivalent init (m),mer eq,run,mass flux (kg/s),dry plume height (km),delta z (km),region,Ri,Thermal Ri,g prime,Ri_T
0,0.0,1.0,209.8,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.282,0.36,9860000.0,2.487,13.679,14.711,1.0,0.0,0.62,0.001,0.257,0.122,0.0,125.0,104.9,373.2,273.1,2.282,1.292,0.0,101300.0,278.0,0.0,93.5,19293873.33,Grid_Runs_out_run149529.txt,6310400.0,14.499,-12.012,2.0,0.044981432,0.628350317,16.32695046,0.059873105
0,0.0,1.0,186.9,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.34,0.37,8030000.0,2.393,12.983,13.999,1.0,0.0,0.61,0.001,0.251,0.138,0.0,125.0,93.5,373.2,273.1,2.34,1.292,0.0,101300.0,323.0,0.0,83.7,15461339.53,Grid_Runs_out_run162210.txt,5058900.0,14.001,-11.608,2.0,0.042625865,0.561568334,16.76733746,0.053337862
0,0.0,1.0,164.0,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.401,0.38,6340000.0,2.524,12.228,13.226,1.0,0.0,0.601,0.001,0.244,0.154,0.0,125.0,82.0,373.2,273.1,2.401,1.292,0.0,101300.0,370.0,0.0,73.8,12020123.36,Grid_Runs_out_run148133.txt,3930800.0,13.465,-10.941,1.0,0.03977172,0.494104902,17.2305031,0.046802618
0,0.0,1.0,152.3,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.465,0.39,5620000.0,2.064,11.858,12.845,1.0,0.0,0.591,0.001,0.238,0.17,0.0,125.0,76.2,373.2,273.1,2.465,1.292,0.0,101300.0,419.0,0.0,68.9,10476944.54,Grid_Runs_out_run149119.txt,3428200.0,13.183,-11.119,2.0,0.03927387,0.460713911,17.71644737,0.043463651
0,0.0,1.0,135.3,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.533,0.4,4550000.0,1.994,11.24,12.209,1.0,0.0,0.581,0.001,0.231,0.186,0.0,125.0,67.6,373.2,273.1,2.533,1.292,0.0,101300.0,472.0,0.0,61.5,8347307.892,Grid_Runs_out_run157281.txt,2730000.0,12.728,-10.734,1.0,0.037087996,0.410286699,18.23276316,0.03861216
0,0.0,1.0,118.6,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.604,0.41,3590000.0,1.998,10.586,11.535,1.0,0.0,0.572,0.001,0.225,0.202,0.0,125.0,59.3,373.2,273.1,2.604,1.292,0.0,101300.0,527.0,0.0,54.2,6483279.941,Grid_Runs_out_run158160.txt,2118100.0,12.226,-10.228,1.0,0.034555692,0.360540936,18.77185759,0.033846284
0,0.0,1.0,107.0,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.68,0.42,3010000.0,1.88,10.122,11.054,1.0,0.0,0.562,0.001,0.219,0.218,0.0,125.0,53.5,373.2,273.1,2.68,1.292,0.0,101300.0,585.0,0.0,49.2,5342277.051,Grid_Runs_out_run163949.txt,1745800.0,11.832,-9.952,1.0,0.03318494,0.326468495,19.34891641,0.030535855
0,0.0,1.0,95.8,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.76,0.43,2480000.0,1.794,9.639,10.553,1.0,0.0,0.552,0.001,0.212,0.234,0.0,125.0,47.9,373.2,273.1,2.76,1.292,0.0,101300.0,647.0,0.0,44.3,4331154.277,Grid_Runs_out_run160952.txt,1413600.0,11.367,-9.573,1.0,0.031602122,0.293077504,19.95634675,0.027339578
0,0.0,1.0,84.6,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.845,0.44,2000000.0,1.771,9.123,10.017,1.0,0.0,0.543,0.001,0.206,0.251,0.0,125.0,42.3,373.2,273.1,2.845,1.292,0.0,101300.0,713.0,0.0,39.4,3426010.147,Grid_Runs_out_run164015.txt,1120000.0,10.722,-8.951,1.0,0.029734055,0.259686512,20.60174149,0.024143302
0,0.0,1.0,78.7,0.0,125.0,1100.0,0.03,1000.0,2500.0,2.936,0.45,1790000.0,1.57,8.864,9.747,1.0,0.0,0.533,0.001,0.199,0.267,0.0,125.0,39.4,373.2,273.1,2.936,1.292,0.0,101300.0,783.0,0.0,36.9,3005030.841,Grid_Runs_out_run157017.txt,984500.0,10.35,-8.78,1.0,0.029479129,0.242650292,21.2926935,0.022459549
0,0.0,1.0,67.8,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.032,0.46,1370000.0,1.602,8.284,9.141,1.0,0.0,0.523,0.001,0.193,0.283,0.0,125.0,33.9,373.2,273.1,3.032,1.292,0.0,101300.0,857.0,0.0,32.0,2259936.091,Grid_Runs_out_run151697.txt,739800.0,9.584,-7.982,1.0,0.027057377,0.2092593,22.02160991,0.019348887
0,0.0,1.0,59.5,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.136,0.47,1090000.0,1.626,7.82,8.653,1.0,0.0,0.514,0.001,0.187,0.299,0.0,125.0,29.8,373.2,273.1,3.136,1.292,0.0,101300.0,937.0,0.0,28.3,1767539.274,Grid_Runs_out_run158279.txt,577700.0,8.963,-7.337,1.0,0.025359099,0.184045694,22.81126935,0.016980218
0,0.0,1.0,53.8,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.246,0.48,924000.0,1.47,7.497,8.314,1.0,0.0,0.504,0.001,0.18,0.315,0.0,125.0,26.9,373.2,273.1,3.246,1.292,0.0,101300.0,1020.0,0.0,25.8,1469046.738,Grid_Runs_out_run163460.txt,480480.0,8.488,-7.018,1.0,0.024498006,0.167009474,23.64648607,0.015353542
0,0.0,1.0,48.4,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.364,0.49,775000.0,1.377,7.17,7.97,1.0,0.0,0.494,0.001,0.174,0.331,0.0,125.0,24.2,373.2,273.1,3.364,1.292,0.0,101300.0,1110.0,0.0,23.4,1208447.858,Grid_Runs_out_run147734.txt,395250.0,8.066,-6.689,1.0,0.023560911,0.150654703,24.54244582,0.01381248
0,0.0,1.0,42.9,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.492,0.5,630000.0,1.325,6.804,7.583,1.0,0.0,0.485,0.001,0.168,0.347,0.0,125.0,21.4,373.2,273.1,3.492,1.292,0.0,101300.0,1210.0,0.0,20.9,964026.0586,Grid_Runs_out_run146316.txt,315000.0,7.607,-6.282,1.0,0.022343718,0.133618482,25.51433437,0.01224288
0,0.0,1.0,37.6,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.629,0.51,504000.0,1.285,6.428,7.185,1.0,0.0,0.475,0.001,0.161,0.363,0.0,125.0,18.8,373.2,273.1,3.629,1.292,0.0,101300.0,1320.0,0.0,18.5,755335.0852,Grid_Runs_out_run160030.txt,246960.0,7.141,-5.856,1.0,0.021009558,0.117263711,26.55455882,0.010730356
0,0.0,1.0,32.2,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.778,0.52,385000.0,1.331,6.002,6.733,1.0,0.0,0.465,0.001,0.155,0.379,0.0,125.0,16.1,373.2,273.1,3.778,1.292,0.0,101300.0,1430.0,0.0,16.0,564984.0228,Grid_Runs_out_run158521.txt,184800.0,6.625,-5.294,1.0,0.019328919,0.100227491,27.68589783,0.009189295
0,0.0,1.0,28.3,0.0,125.0,1100.0,0.03,1000.0,2500.0,3.939,0.53,310000.0,1.242,5.68,6.389,1.0,0.0,0.455,0.001,0.148,0.395,0.0,125.0,14.1,373.2,273.1,3.939,1.292,0.0,101300.0,1560.0,0.0,14.2,445013.1967,Grid_Runs_out_run155892.txt,145700.0,6.229,-4.987,1.0,0.018265382,0.087961412,28.90835139,0.008076305
0,0.0,1.0,24.2,0.0,125.0,1100.0,0.03,1000.0,2500.0,4.115,0.54,237000.0,1.261,5.309,5.992,1.0,0.0,0.446,0.001,0.142,0.411,0.0,125.0,12.1,373.2,273.1,4.115,1.292,0.0,101300.0,1690.0,0.0,12.3,333892.3157,Grid_Runs_out_run154698.txt,109020.0,5.783,-4.522,1.0,0.016873394,0.075013885,30.24469814,0.00690624
0,0.0,1.0,21.6,0.0,125.0,1100.0,0.03,1000.0,2500.0,4.307,0.55,198000.0,1.076,5.067,5.733,1.0,0.0,0.436,0.001,0.136,0.427,0.0,125.0,10.8,373.2,273.1,4.307,1.292,0.0,101300.0,1840.0,0.0,11.1,271920.6307,Grid_Runs_out_run159378.txt,89100.0,5.485,-4.409,1.0,0.016262854,0.066836499,31.70253096,0.006164247
0,0.0,1.0,17.7,0.0,125.0,1100.0,0.03,1000.0,2500.0,4.518,0.56,139000.0,1.116,4.633,5.266,1.0,0.0,0.426,0.001,0.129,0.443,0.0,125.0,8.8,373.2,273.1,4.518,1.292,0.0,101300.0,2000.0,0.0,9.2,186797.8425,Grid_Runs_out_run161810.txt,61160.0,4.979,-3.863,1.0,0.014422437,0.053888972,33.30462848,0.005051258
0,0.0,1.0,14.6,0.0,125.0,1100.0,0.03,1000.0,2500.0,4.751,0.57,99500.0,1.088,4.257,4.86,1.0,0.0,0.417,0.001,0.123,0.46,0.0,125.0,7.3,373.2,273.1,4.751,1.292,0.0,101300.0,2180.0,0.0,7.7,130851.1825,Grid_Runs_out_run159768.txt,42785.0,4.544,-3.456,1.0,0.012942786,0.04366724,35.07376935,0.004166575
0,0.0,1.0,8.0,0.0,125.0,1100.0,0.03,1000.0,2500.0,5.009,0.58,31800.0,4.057,3.185,3.691,1.0,0.0,0.407,0.001,0.116,0.476,0.0,125.0,4.0,373.2,273.1,5.009,1.292,0.0,101300.0,2380.0,0.0,4.3,40806.85384,Grid_Runs_out_run161219.txt,13356.0,3.372,0.685,3.0,0.007766896,0.02049798,37.0327322,0.002283055
0,0.0,1.0,11.6,0.0,125.0,1100.0,0.03,1000.0,2500.0,5.009,0.58,66000.0,1.121,3.836,4.403,1.0,0.0,0.407,0.001,0.116,0.476,0.0,125.0,5.8,373.2,273.1,5.009,1.292,0.0,101300.0,2380.0,0.0,6.2,84835.88218,Grid_Runs_out_run162684.txt,27720.0,4.066,-2.945,1.0,0.01119878,0.033445508,37.0327322,0.003310429
0,0.0,1.0,7.9,0.0,125.0,1100.0,0.03,1000.0,2500.0,5.297,0.59,32500.0,1.059,3.205,3.712,1.0,0.0,0.397,0.001,0.11,0.492,0.0,125.0,4.0,373.2,273.1,5.297,1.292,0.0,101300.0,2600.0,0.0,4.3,40806.85384,Grid_Runs_out_run146791.txt,13325.0,3.372,-2.313,1.0,0.008368689,0.02049798,39.21948142,0.002254516
0,0.0,1.0,8.5,0.0,125.0,1100.0,0.03,1000.0,2500.0,5.297,0.59,37200.0,0.963,3.317,3.835,1.0,0.0,0.397,0.001,0.11,0.492,0.0,125.0,4.2,373.2,273.1,5.297,1.292,0.0,101300.0,2600.0,0.0,4.6,46699.46064,Grid_Runs_out_run158580.txt,15252.0,3.49,-2.527,1.0,0.008952551,0.022542327,39.21948142,0.002425745
0,0.0,1.0,4.0,0.0,125.0,1100.0,0.03,1000.0,2500.0,5.619,0.6,8730.0,0.622,2.295,2.704,1.0,0.0,0.388,0.001,0.104,0.508,0.0,125.0,2.0,373.2,273.1,5.619,1.292,0.0,101300.0,2850.0,0.0,2.2,10681.72918,Grid_Runs_out_run158586.txt,3492.0,2.398,-1.776,1.0,0.004625898,0.006187555,41.66438854,0.001141527
